Transaction_ID,Date,Customer_Name,Product,Total_Item,Total_Cost,Payment_Method,City,Store_Type,Discount_,Customer_Category,Season,Promotion
100000634,05-12-2024 20:41,Customer_32,"['Milk', 'Sugar', 'Eggs', 'Soap', 'Rice', 'Snacks', 'Chocolate', 'Tea', 'Fruits']",9,1449.27,Cash,Pune,Supermarket,TRUE,Homemaker,Summer,Festive Offer
100000635,17-12-2023 06:03,Customer_260,"['Coffee', 'Rice', 'Milk']",3,788.98,Mobile Payment,Chennai,Pharmacy,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100000636,23-07-2020 16:59,Customer_99,"['Butter', 'Oil', 'Coffee', 'Shampoo', 'Vegetables', 'Milk', 'Spices', 'Snacks', 'Chocolate', 'Soap']",10,1561.43,Mobile Payment,Jaipur,Supermarket,FALSE,Businessperson,Summer,10% OFF
100000637,18-10-2021 04:37,Customer_230,"['Cold Drink', 'Tea', 'Shampoo', 'Spices']",4,527.28,UPI,Surat,Grocery Store,FALSE,Businessperson,Rainy,None
100000638,16-12-2022 01:25,Customer_97,"['Cold Drink', 'Spices']",2,402.55,Cash,Pune,Supermarket,TRUE,Student,Rainy,Festive Offer
100000639,20-01-2021 12:00,Customer_494,"['Milk', 'Tea', 'Fruits', 'Vegetables', 'Soap', 'Snacks', 'Chocolate', 'Oil', 'Sugar']",9,1025.1,Mobile Payment,Mumbai,Grocery Store,TRUE,Student,Rainy,None
100000640,07-05-2021 22:30,Customer_417,"['Soap', 'Shampoo', 'Detergent', 'Sugar', 'Spices', 'Rice']",6,998.79,Credit Card,Hyderabad,Pharmacy,FALSE,Student,Spring,Festive Offer
100000641,11-02-2022 09:29,Customer_432,"['Chocolate', 'Snacks', 'Rice', 'Shampoo']",4,511.92,Mobile Payment,Delhi,Supermarket,TRUE,Businessperson,Winter,BOGO (Buy One Get One)
100000642,04-01-2023 11:10,Customer_86,"['Shampoo', 'Cold Drink', 'Vegetables', 'Spices', 'Fruits']",5,965.97,Cash,Delhi,Convenience Store,FALSE,Professional,Summer,None
100000643,18-08-2022 16:20,Customer_56,"['Detergent', 'Milk']",2,315.1,Mobile Payment,Hyderabad,Grocery Store,FALSE,Businessperson,Summer,Festive Offer
100000644,07-05-2023 01:24,Customer_340,"['Toothpaste', 'Biscuits', 'Oil', 'Milk', 'Rice', 'Bread', 'Soap', 'Butter', 'Coffee']",9,807.19,UPI,Mumbai,Grocery Store,TRUE,Professional,Rainy,BOGO (Buy One Get One)
100000645,20-10-2020 18:40,Customer_494,"['Milk', 'Eggs', 'Bread', 'Tea', 'Rice', 'Cold Drink']",6,1043.24,Mobile Payment,Ahmedabad,Supermarket,TRUE,Businessperson,Winter,BOGO (Buy One Get One)
100000646,09-04-2024 21:26,Customer_19,"['Vegetables', 'Bread', 'Rice', 'Chocolate', 'Shampoo', 'Butter', 'Oil', 'Cold Drink', 'Toothpaste', 'Detergent']",10,1902.85,Cash,Bengaluru,Pharmacy,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100000647,23-01-2022 00:42,Customer_222,"['Butter', 'Milk', 'Coffee', 'Tea', 'Detergent']",5,732.34,UPI,Kolkata,Grocery Store,FALSE,Businessperson,Spring,10% OFF
100000648,22-11-2021 11:07,Customer_341,"['Butter', 'Fruits', 'Toothpaste', 'Detergent', 'Vegetables', 'Sugar', 'Eggs']",7,1438.53,UPI,Pune,Pharmacy,TRUE,Businessperson,Summer,Festive Offer
100000649,10-08-2020 18:31,Customer_334,"['Cold Drink', 'Tea', 'Milk', 'Toothpaste', 'Fruits', 'Soap', 'Snacks', 'Bread']",8,1223.12,Cash,Ahmedabad,Convenience Store,TRUE,Professional,Spring,10% OFF
100000650,17-08-2022 08:23,Customer_445,"['Chocolate', 'Oil', 'Fruits']",3,693.35,Mobile Payment,Delhi,Supermarket,TRUE,Student,Rainy,None
100000651,03-10-2021 12:10,Customer_104,"['Toothpaste', 'Cold Drink', 'Bread']",3,568.13,UPI,Kolkata,Pharmacy,TRUE,Homemaker,Rainy,None
100000652,01-07-2024 19:10,Customer_82,"['Soap', 'Tea', 'Eggs']",3,409.57,UPI,Chennai,Department Store,TRUE,Professional,Spring,None
100000653,27-03-2024 01:20,Customer_70,"['Chocolate', 'Shampoo', 'Biscuits', 'Soap', 'Rice', 'Cold Drink', 'Sugar']",7,1033.37,Credit Card,Pune,Supermarket,FALSE,Student,Summer,BOGO (Buy One Get One)
100000654,02-07-2023 10:14,Customer_347,"['Butter', 'Eggs', 'Toothpaste', 'Oil', 'Cold Drink', 'Sugar', 'Shampoo']",7,1160.02,Cash,Pune,Pharmacy,TRUE,Homemaker,Winter,Festive Offer
100000655,14-10-2021 05:41,Customer_27,"['Cold Drink', 'Snacks', 'Coffee', 'Tea']",4,696.02,Mobile Payment,Pune,Convenience Store,TRUE,Professional,Winter,None
100000656,11-09-2021 12:59,Customer_103,"['Shampoo', 'Biscuits', 'Milk', 'Snacks', 'Spices', 'Soap', 'Coffee', 'Chocolate']",8,1115.62,Credit Card,Chennai,Supermarket,FALSE,Student,Rainy,None
100000657,17-02-2020 04:23,Customer_413,"['Detergent', 'Bread']",2,90.2,Cash,Delhi,Supermarket,TRUE,Student,Rainy,None
100000658,15-11-2020 19:53,Customer_321,"['Oil', 'Eggs', 'Spices', 'Milk', 'Butter', 'Vegetables', 'Sugar', 'Fruits']",8,1074.14,Cash,Kolkata,Department Store,FALSE,Professional,Spring,10% OFF
100000659,07-02-2024 23:04,Customer_304,['Coffee'],1,63.63,Mobile Payment,Delhi,Department Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100000660,04-12-2023 04:13,Customer_360,"['Toothpaste', 'Soap']",2,485.42,Cash,Bengaluru,Grocery Store,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100000661,23-05-2022 08:33,Customer_423,"['Detergent', 'Fruits', 'Rice', 'Snacks', 'Cold Drink', 'Shampoo']",6,766.31,UPI,Delhi,Grocery Store,TRUE,Student,Rainy,10% OFF
100000662,30-11-2023 23:14,Customer_311,"['Spices', 'Snacks']",2,323.4,Credit Card,Kolkata,Pharmacy,FALSE,Homemaker,Spring,10% OFF
100000663,23-01-2023 06:29,Customer_117,"['Soap', 'Milk', 'Sugar', 'Tea', 'Coffee', 'Chocolate', 'Detergent', 'Biscuits', 'Toothpaste', 'Fruits']",10,1976.92,Cash,Ahmedabad,Pharmacy,TRUE,Businessperson,Summer,BOGO (Buy One Get One)
100000664,29-04-2023 06:16,Customer_112,"['Rice', 'Shampoo']",2,235.52,Cash,Mumbai,Grocery Store,FALSE,Professional,Rainy,10% OFF
100000665,11-04-2021 06:29,Customer_250,"['Chocolate', 'Tea', 'Spices', 'Soap', 'Biscuits', 'Oil', 'Rice', 'Fruits', 'Milk', 'Sugar']",10,1757.8,Credit Card,Chennai,Convenience Store,FALSE,Student,Summer,10% OFF
100000666,29-11-2021 12:44,Customer_414,"['Sugar', 'Spices', 'Chocolate']",3,298.89,Cash,Pune,Department Store,FALSE,Businessperson,Rainy,10% OFF
100000667,28-03-2023 11:18,Customer_358,"['Butter', 'Oil', 'Detergent', 'Vegetables']",4,769.72,Credit Card,Jaipur,Supermarket,FALSE,Professional,Rainy,None
100000668,19-12-2022 16:45,Customer_237,"['Snacks', 'Bread', 'Coffee', 'Shampoo', 'Toothpaste', 'Fruits', 'Vegetables', 'Butter', 'Sugar', 'Spices']",10,1585.01,UPI,Pune,Convenience Store,TRUE,Professional,Winter,10% OFF
100000669,11-02-2024 02:04,Customer_377,"['Fruits', 'Biscuits', 'Cold Drink', 'Detergent']",4,632.53,Credit Card,Hyderabad,Department Store,FALSE,Student,Winter,Festive Offer
100000670,10-06-2020 12:34,Customer_239,"['Coffee', 'Shampoo', 'Vegetables']",3,295.41,Credit Card,Kolkata,Pharmacy,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100000671,16-04-2023 04:23,Customer_166,['Eggs'],1,25.2,Credit Card,Jaipur,Grocery Store,FALSE,Professional,Rainy,Festive Offer
100000672,31-01-2023 00:52,Customer_322,"['Oil', 'Shampoo', 'Soap', 'Biscuits', 'Milk', 'Fruits', 'Butter']",7,1103.77,Mobile Payment,Bengaluru,Department Store,TRUE,Professional,Summer,None
100000673,25-03-2024 12:17,Customer_498,"['Oil', 'Bread', 'Tea', 'Biscuits', 'Spices', 'Detergent']",6,904.33,Mobile Payment,Hyderabad,Grocery Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100000674,05-05-2021 01:55,Customer_331,"['Rice', 'Milk', 'Detergent', 'Chocolate', 'Spices', 'Biscuits', 'Eggs', 'Shampoo', 'Tea']",9,1417.93,Mobile Payment,Ahmedabad,Convenience Store,TRUE,Student,Summer,None
100000675,03-03-2021 07:50,Customer_299,"['Rice', 'Sugar', 'Bread', 'Spices', 'Soap', 'Toothpaste', 'Eggs', 'Vegetables']",8,1212.65,Credit Card,Pune,Department Store,FALSE,Homemaker,Spring,None
100000676,25-08-2023 09:44,Customer_232,['Coffee'],1,184.98,UPI,Hyderabad,Department Store,TRUE,Student,Spring,None
100000677,01-03-2024 07:01,Customer_103,"['Cold Drink', 'Toothpaste', 'Biscuits', 'Sugar', 'Coffee', 'Rice', 'Oil', 'Tea', 'Eggs', 'Vegetables']",10,1613.34,Credit Card,Kolkata,Grocery Store,TRUE,Businessperson,Spring,10% OFF
100000678,16-06-2024 22:46,Customer_439,"['Bread', 'Eggs', 'Rice', 'Vegetables']",4,1012.48,Credit Card,Kolkata,Grocery Store,TRUE,Student,Winter,10% OFF
100000679,16-03-2021 22:02,Customer_98,"['Sugar', 'Bread', 'Snacks', 'Tea', 'Rice', 'Butter', 'Shampoo']",7,1109.34,Mobile Payment,Mumbai,Grocery Store,TRUE,Student,Winter,None
100000680,24-01-2024 08:00,Customer_234,"['Vegetables', 'Snacks', 'Spices', 'Rice', 'Chocolate', 'Milk', 'Sugar', 'Tea', 'Bread', 'Eggs']",10,1309.32,Credit Card,Chennai,Grocery Store,TRUE,Homemaker,Winter,10% OFF
100000681,20-11-2024 06:25,Customer_121,"['Rice', 'Milk', 'Tea', 'Chocolate', 'Detergent', 'Sugar', 'Vegetables', 'Coffee']",8,988.25,Cash,Pune,Pharmacy,FALSE,Professional,Spring,10% OFF
100000682,15-08-2022 11:51,Customer_393,"['Butter', 'Chocolate', 'Vegetables', 'Tea', 'Sugar']",5,735.38,UPI,Kolkata,Convenience Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100000683,11-05-2023 11:39,Customer_277,"['Spices', 'Butter', 'Toothpaste']",3,622.9,Mobile Payment,Jaipur,Convenience Store,TRUE,Student,Winter,10% OFF
100000684,01-02-2023 22:41,Customer_483,"['Detergent', 'Oil', 'Chocolate']",3,507.25,UPI,Jaipur,Grocery Store,TRUE,Homemaker,Spring,None
100000685,07-04-2021 21:51,Customer_330,"['Butter', 'Toothpaste', 'Rice', 'Fruits', 'Eggs', 'Detergent', 'Bread', 'Milk']",8,1254.56,Mobile Payment,Mumbai,Pharmacy,TRUE,Professional,Summer,None
100000686,17-05-2020 08:39,Customer_232,"['Tea', 'Sugar']",2,214.92,Credit Card,Pune,Grocery Store,FALSE,Professional,Rainy,Festive Offer
100000687,22-06-2023 20:07,Customer_471,"['Biscuits', 'Spices', 'Milk', 'Chocolate', 'Vegetables', 'Detergent', 'Soap', 'Tea']",8,1217.51,Credit Card,Kolkata,Supermarket,FALSE,Student,Spring,None
100000688,30-08-2022 08:36,Customer_279,"['Bread', 'Detergent']",2,437.57,Mobile Payment,Kolkata,Grocery Store,FALSE,Professional,Spring,None
100000689,23-10-2021 10:34,Customer_283,"['Toothpaste', 'Tea', 'Eggs', 'Rice', 'Butter', 'Cold Drink', 'Spices', 'Oil']",8,1569.54,Mobile Payment,Chennai,Convenience Store,TRUE,Businessperson,Summer,Festive Offer
100000690,23-08-2021 05:33,Customer_21,"['Biscuits', 'Oil', 'Tea', 'Eggs', 'Butter']",5,677.52,Cash,Ahmedabad,Supermarket,FALSE,Professional,Summer,10% OFF
100000691,07-11-2024 23:18,Customer_299,"['Detergent', 'Coffee', 'Eggs', 'Vegetables', 'Soap', 'Bread', 'Spices', 'Sugar']",8,1510.93,Credit Card,Jaipur,Supermarket,FALSE,Businessperson,Winter,10% OFF
100000692,12-06-2022 19:01,Customer_360,"['Bread', 'Biscuits', 'Spices', 'Snacks', 'Sugar', 'Detergent', 'Toothpaste']",7,682.78,Cash,Kolkata,Convenience Store,FALSE,Homemaker,Spring,None
100000693,05-06-2024 22:24,Customer_95,"['Tea', 'Eggs', 'Vegetables', 'Milk', 'Detergent', 'Spices', 'Bread', 'Butter', 'Biscuits', 'Toothpaste']",10,1309.46,UPI,Hyderabad,Department Store,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100000694,21-07-2020 05:53,Customer_199,"['Vegetables', 'Bread', 'Butter', 'Biscuits', 'Fruits', 'Tea', 'Shampoo', 'Milk', 'Detergent']",9,1469.44,Mobile Payment,Ahmedabad,Supermarket,FALSE,Businessperson,Winter,BOGO (Buy One Get One)
100000695,07-10-2023 12:45,Customer_201,"['Biscuits', 'Detergent', 'Butter', 'Chocolate', 'Tea', 'Oil', 'Fruits', 'Shampoo']",8,1109.2,Cash,Mumbai,Pharmacy,FALSE,Businessperson,Rainy,Festive Offer
100000696,24-08-2023 11:39,Customer_156,"['Biscuits', 'Oil', 'Cold Drink', 'Chocolate', 'Fruits', 'Toothpaste', 'Shampoo', 'Sugar', 'Vegetables']",9,1496.88,Mobile Payment,Chennai,Pharmacy,FALSE,Homemaker,Summer,10% OFF
100000697,25-10-2021 08:10,Customer_290,"['Sugar', 'Cold Drink', 'Toothpaste', 'Oil']",4,508.92,Cash,Surat,Department Store,FALSE,Professional,Rainy,10% OFF
100000698,22-02-2021 15:47,Customer_298,"['Soap', 'Eggs', 'Cold Drink', 'Detergent', 'Toothpaste', 'Vegetables', 'Shampoo', 'Oil', 'Biscuits']",9,1128.25,Mobile Payment,Chennai,Supermarket,FALSE,Businessperson,Winter,None
100000699,21-01-2021 08:41,Customer_476,"['Coffee', 'Vegetables', 'Snacks', 'Fruits', 'Tea', 'Eggs', 'Butter', 'Rice']",8,1013.88,Mobile Payment,Mumbai,Supermarket,FALSE,Student,Rainy,BOGO (Buy One Get One)
100000700,24-05-2024 03:16,Customer_474,"['Toothpaste', 'Milk', 'Spices', 'Rice', 'Eggs', 'Soap', 'Cold Drink']",7,1156.95,Credit Card,Hyderabad,Department Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100000701,08-07-2024 13:04,Customer_105,"['Biscuits', 'Rice', 'Soap', 'Bread', 'Snacks', 'Shampoo', 'Detergent', 'Milk', 'Coffee']",9,1327.59,UPI,Surat,Convenience Store,FALSE,Businessperson,Summer,BOGO (Buy One Get One)
100000702,24-07-2020 02:47,Customer_210,"['Coffee', 'Butter', 'Shampoo', 'Vegetables', 'Rice', 'Snacks', 'Fruits', 'Spices']",8,1080.12,UPI,Surat,Department Store,FALSE,Professional,Winter,Festive Offer
100000703,10-12-2020 13:47,Customer_107,"['Oil', 'Sugar', 'Shampoo', 'Snacks']",4,437.52,UPI,Mumbai,Convenience Store,TRUE,Student,Spring,None
100000704,07-03-2022 19:30,Customer_177,"['Shampoo', 'Rice', 'Chocolate', 'Tea', 'Coffee', 'Vegetables']",6,828.59,Cash,Bengaluru,Department Store,TRUE,Student,Spring,10% OFF
100000705,08-04-2020 07:48,Customer_47,"['Bread', 'Vegetables', 'Milk']",3,328.93,Cash,Chennai,Department Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100000706,18-04-2022 10:38,Customer_86,"['Bread', 'Detergent', 'Biscuits', 'Milk', 'Soap', 'Butter', 'Snacks', 'Spices', 'Toothpaste']",9,1253.4,Mobile Payment,Kolkata,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100000707,18-05-2021 00:17,Customer_167,"['Snacks', 'Fruits', 'Rice']",3,548.97,Cash,Mumbai,Grocery Store,TRUE,Professional,Summer,10% OFF
100000708,21-03-2023 09:31,Customer_237,"['Coffee', 'Soap', 'Eggs', 'Detergent']",4,560.04,Cash,Mumbai,Pharmacy,FALSE,Businessperson,Spring,Festive Offer
100000709,25-12-2024 17:55,Customer_239,"['Sugar', 'Spices', 'Shampoo', 'Snacks', 'Tea', 'Bread', 'Fruits', 'Detergent', 'Coffee']",9,1262.72,Credit Card,Kolkata,Department Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
100000710,10-07-2022 20:09,Customer_405,"['Cold Drink', 'Shampoo', 'Detergent']",3,594.48,Credit Card,Kolkata,Grocery Store,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100000711,06-08-2022 04:27,Customer_213,['Detergent'],1,284.84,Mobile Payment,Chennai,Pharmacy,TRUE,Homemaker,Spring,Festive Offer
100000712,21-12-2024 22:18,Customer_447,"['Bread', 'Cold Drink', 'Sugar', 'Fruits', 'Chocolate', 'Rice', 'Tea']",7,700.98,Credit Card,Mumbai,Supermarket,TRUE,Homemaker,Winter,Festive Offer
100000713,06-04-2022 11:24,Customer_409,"['Coffee', 'Sugar', 'Oil', 'Cold Drink', 'Spices', 'Rice', 'Shampoo', 'Snacks', 'Fruits', 'Milk']",10,1901.07,UPI,Pune,Grocery Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100000714,09-07-2020 21:03,Customer_197,"['Shampoo', 'Detergent', 'Milk', 'Vegetables', 'Cold Drink']",5,501.4,Cash,Ahmedabad,Convenience Store,FALSE,Professional,Winter,None
100000715,30-11-2020 01:16,Customer_136,"['Bread', 'Detergent', 'Coffee', 'Soap', 'Chocolate', 'Milk', 'Vegetables', 'Oil']",8,1697.67,Credit Card,Pune,Convenience Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100000716,26-07-2024 00:45,Customer_223,"['Snacks', 'Oil', 'Fruits', 'Cold Drink', 'Chocolate', 'Sugar', 'Toothpaste', 'Rice']",8,1314.79,Cash,Kolkata,Department Store,TRUE,Homemaker,Spring,Festive Offer
100000717,08-05-2022 19:20,Customer_170,"['Bread', 'Detergent', 'Soap', 'Chocolate', 'Biscuits']",5,802.86,UPI,Kolkata,Supermarket,FALSE,Homemaker,Winter,10% OFF
100000718,27-04-2021 16:36,Customer_451,"['Shampoo', 'Spices', 'Toothpaste', 'Biscuits', 'Tea', 'Chocolate', 'Eggs', 'Butter']",8,1127.33,Mobile Payment,Bengaluru,Convenience Store,FALSE,Businessperson,Winter,BOGO (Buy One Get One)
100000719,15-04-2020 00:04,Customer_242,"['Milk', 'Butter', 'Cold Drink']",3,620.48,Credit Card,Surat,Supermarket,TRUE,Professional,Rainy,10% OFF
100000720,23-07-2020 01:19,Customer_299,"['Milk', 'Rice']",2,313.97,Cash,Ahmedabad,Grocery Store,TRUE,Homemaker,Rainy,None
100000721,30-08-2024 20:54,Customer_146,"['Bread', 'Coffee', 'Snacks']",3,450.02,UPI,Surat,Department Store,FALSE,Student,Spring,10% OFF
100000722,23-09-2023 05:33,Customer_356,"['Coffee', 'Sugar', 'Fruits', 'Cold Drink', 'Vegetables', 'Oil', 'Spices', 'Toothpaste']",8,1539.04,Mobile Payment,Delhi,Supermarket,TRUE,Professional,Winter,Festive Offer
100000723,15-09-2020 05:05,Customer_371,"['Cold Drink', 'Oil']",2,387.43,UPI,Ahmedabad,Grocery Store,TRUE,Homemaker,Summer,Festive Offer
100000724,05-09-2023 01:09,Customer_187,"['Shampoo', 'Toothpaste', 'Sugar']",3,305.65,Credit Card,Ahmedabad,Department Store,FALSE,Businessperson,Spring,10% OFF
100000725,09-07-2022 04:32,Customer_418,"['Tea', 'Oil', 'Soap', 'Rice', 'Vegetables', 'Butter']",6,977.41,UPI,Chennai,Department Store,TRUE,Businessperson,Winter,None
100000726,17-07-2023 12:18,Customer_365,"['Biscuits', 'Sugar', 'Oil', 'Rice', 'Eggs', 'Detergent']",6,1112.26,Credit Card,Jaipur,Grocery Store,TRUE,Businessperson,Winter,Festive Offer
100000727,12-01-2024 20:10,Customer_281,"['Vegetables', 'Coffee', 'Milk', 'Cold Drink', 'Oil']",5,764.75,UPI,Kolkata,Convenience Store,TRUE,Homemaker,Summer,Festive Offer
100000728,26-06-2021 10:14,Customer_457,['Detergent'],1,203.85,Credit Card,Ahmedabad,Pharmacy,TRUE,Professional,Winter,BOGO (Buy One Get One)
100000729,09-08-2024 15:20,Customer_123,"['Rice', 'Tea', 'Milk', 'Bread', 'Snacks', 'Chocolate', 'Spices']",7,1523.43,Mobile Payment,Kolkata,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100000730,07-03-2022 19:08,Customer_372,"['Soap', 'Vegetables', 'Toothpaste', 'Rice', 'Tea', 'Milk']",6,876.58,Cash,Chennai,Pharmacy,FALSE,Professional,Spring,BOGO (Buy One Get One)
100000731,02-02-2024 05:35,Customer_186,"['Cold Drink', 'Biscuits']",2,509.94,Mobile Payment,Delhi,Department Store,TRUE,Student,Summer,None
100000732,13-05-2024 09:13,Customer_495,"['Eggs', 'Coffee', 'Oil']",3,513.42,UPI,Jaipur,Supermarket,FALSE,Homemaker,Winter,10% OFF
100000733,03-06-2024 03:08,Customer_181,"['Shampoo', 'Toothpaste', 'Vegetables']",3,778.54,Mobile Payment,Delhi,Department Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
100000734,07-09-2022 21:33,Customer_180,['Oil'],1,257.52,UPI,Delhi,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100000735,25-06-2023 21:45,Customer_248,"['Bread', 'Detergent', 'Chocolate', 'Coffee', 'Shampoo', 'Soap', 'Oil', 'Fruits', 'Eggs', 'Rice']",10,1045.6,UPI,Delhi,Department Store,TRUE,Student,Summer,Festive Offer
100000736,09-10-2022 18:53,Customer_283,"['Eggs', 'Milk', 'Oil', 'Detergent', 'Cold Drink', 'Snacks']",6,1015.11,Cash,Chennai,Grocery Store,TRUE,Homemaker,Rainy,Festive Offer
100000737,01-06-2020 18:07,Customer_187,"['Chocolate', 'Cold Drink']",2,352.19,Mobile Payment,Chennai,Pharmacy,TRUE,Student,Summer,None
100000738,12-01-2022 03:52,Customer_49,"['Oil', 'Biscuits', 'Eggs', 'Soap', 'Toothpaste']",5,566.86,Mobile Payment,Jaipur,Convenience Store,FALSE,Homemaker,Winter,Festive Offer
100000739,20-03-2024 01:23,Customer_160,"['Bread', 'Oil', 'Snacks', 'Milk', 'Butter', 'Fruits', 'Coffee']",7,1083.09,Credit Card,Bengaluru,Convenience Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100000740,14-01-2021 22:08,Customer_471,"['Eggs', 'Rice', 'Chocolate', 'Toothpaste', 'Butter', 'Bread', 'Sugar', 'Oil', 'Snacks', 'Biscuits']",10,1366.62,UPI,Hyderabad,Convenience Store,FALSE,Homemaker,Summer,Festive Offer
100000741,24-04-2023 14:02,Customer_467,"['Cold Drink', 'Snacks', 'Detergent', 'Eggs', 'Tea', 'Butter', 'Oil', 'Biscuits', 'Vegetables', 'Rice']",10,1174.24,Mobile Payment,Hyderabad,Department Store,TRUE,Student,Spring,BOGO (Buy One Get One)
100000742,22-03-2021 09:26,Customer_492,"['Spices', 'Rice']",2,417.04,Mobile Payment,Ahmedabad,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
100000743,28-10-2020 22:07,Customer_403,"['Sugar', 'Oil']",2,413.23,Credit Card,Kolkata,Department Store,TRUE,Professional,Spring,10% OFF
100000744,20-01-2021 22:43,Customer_440,"['Chocolate', 'Biscuits', 'Snacks', 'Tea']",4,207.32,Mobile Payment,Kolkata,Convenience Store,FALSE,Professional,Spring,None
100000745,09-12-2024 09:48,Customer_73,"['Snacks', 'Soap', 'Tea', 'Rice', 'Chocolate']",5,889.22,UPI,Hyderabad,Pharmacy,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100000746,10-09-2022 07:31,Customer_225,"['Rice', 'Detergent', 'Chocolate']",3,587.62,Cash,Delhi,Pharmacy,FALSE,Homemaker,Winter,10% OFF
100000747,31-10-2024 22:28,Customer_265,"['Shampoo', 'Rice', 'Bread', 'Eggs', 'Detergent']",5,1002.42,Cash,Kolkata,Convenience Store,TRUE,Professional,Winter,10% OFF
100000748,22-04-2024 23:32,Customer_395,"['Tea', 'Spices', 'Oil', 'Rice', 'Chocolate', 'Eggs', 'Bread', 'Milk', 'Sugar']",9,1695.73,Credit Card,Delhi,Grocery Store,FALSE,Professional,Summer,10% OFF
100000749,03-04-2020 11:28,Customer_183,"['Detergent', 'Vegetables', 'Oil', 'Chocolate', 'Biscuits', 'Toothpaste', 'Snacks', 'Rice']",8,1355.99,Mobile Payment,Delhi,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100000750,23-03-2021 12:39,Customer_50,['Snacks'],1,13.39,UPI,Delhi,Pharmacy,FALSE,Professional,Winter,10% OFF
100000751,29-04-2021 20:52,Customer_61,"['Snacks', 'Vegetables']",2,508.56,Cash,Mumbai,Grocery Store,FALSE,Professional,Winter,Festive Offer
100000752,31-07-2024 07:23,Customer_408,"['Oil', 'Eggs', 'Bread', 'Fruits', 'Detergent', 'Coffee', 'Cold Drink']",7,819.89,Mobile Payment,Surat,Supermarket,FALSE,Professional,Summer,BOGO (Buy One Get One)
100000753,24-04-2021 01:32,Customer_376,"['Toothpaste', 'Biscuits', 'Spices']",3,393.99,Cash,Surat,Department Store,TRUE,Student,Summer,10% OFF
100000754,08-07-2023 10:13,Customer_428,"['Butter', 'Bread', 'Soap', 'Chocolate', 'Shampoo', 'Rice', 'Spices']",7,1105.19,Cash,Ahmedabad,Supermarket,FALSE,Professional,Summer,10% OFF
100000755,01-01-2024 17:45,Customer_366,"['Fruits', 'Spices', 'Oil', 'Coffee', 'Soap', 'Tea', 'Cold Drink', 'Snacks', 'Vegetables']",9,1493.14,Mobile Payment,Hyderabad,Grocery Store,FALSE,Businessperson,Spring,None
100000756,26-11-2024 19:50,Customer_60,"['Milk', 'Detergent', 'Vegetables']",3,477.19,Cash,Mumbai,Convenience Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
100000757,13-04-2020 17:21,Customer_440,"['Vegetables', 'Bread', 'Detergent', 'Spices', 'Oil', 'Snacks', 'Coffee', 'Milk', 'Butter', 'Sugar']",10,1349.15,UPI,Delhi,Grocery Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
100000758,27-10-2023 09:25,Customer_434,"['Rice', 'Milk', 'Biscuits', 'Vegetables', 'Fruits', 'Tea']",6,1021.01,Mobile Payment,Hyderabad,Grocery Store,TRUE,Businessperson,Rainy,None
